Season,Week,Season Type,Start Date,Completed,Neutral Site,Conference Game,Home Team,Home Conference,Home Division,Home Points,Away Team,Away Conference,Away Division,Away Points
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Long Beach State,Big West,fbs,10,San José State,Big West,fbs,21
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Ball State,Mid-American,fbs,14,Western Michigan,Mid-American,fbs,13
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Arizona State,Pac-10,fbs,7,Oregon,Pac-10,fbs,27
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Iowa State,Big 8,fbs,40,Oklahoma,Big 8,fbs,43
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Ohio State,Big Ten,fbs,21,Purdue,Big Ten,fbs,3
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Oklahoma State,Big 8,fbs,23,Nebraska,Big 8,fbs,48
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Iowa,Big Ten,fbs,12,Michigan,Big Ten,fbs,26
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Georgia Tech,ACC,fbs,17,North Carolina,ACC,fbs,14
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Vanderbilt,SEC,fbs,16,Georgia,SEC,fbs,35
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Fresno State,Big West,fbs,33,Cal State Fullerton,Big West,fbs,19
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Eastern Michigan,Mid-American,fbs,21,Bowling Green,Mid-American,fbs,13
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Colorado,Big 8,fbs,49,Kansas,Big 8,fbs,17
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Clemson,ACC,fbs,30,NC State,ACC,fbs,10
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Washington State,Pac-10,fbs,21,Arizona,Pac-10,fbs,23
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Alabama,SEC,fbs,47,Tennessee,SEC,fbs,30
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,,Akron,FBS Independents,fbs,31,Murray State,,,31
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,,Army,FBS Independents,fbs,34,Lafayette,,,20
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,,Florida,SEC,fbs,27,New Mexico,Western Athletic,fbs,21
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,,Florida State,FBS Independents,fbs,22,Auburn,SEC,fbs,14
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Indiana,Big Ten,fbs,28,Minnesota,Big Ten,fbs,18
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Michigan State,Big Ten,fbs,10,Illinois,Big Ten,fbs,14
1989,8,regular,1989-10-21T00:00:00.000Z,true,false,true,Houston,Southwest,fbs,95,SMU,Southwest,fbs,21
1989,9,regular,1989-10-26T00:00:00.000Z,true,false,,Ball State,Mid-American,fbs,34,Indiana State,,,27
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Notre Dame,FBS Independents,fbs,45,Pittsburgh,FBS Independents,fbs,7
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Georgia,SEC,fbs,34,Kentucky,SEC,fbs,23
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Illinois,Big Ten,fbs,32,Wisconsin,Big Ten,fbs,9
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Louisiana Tech,FBS Independents,fbs,34,Tulsa,FBS Independents,fbs,31
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Maryland,ACC,fbs,38,North Carolina,ACC,fbs,0
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Michigan,Big Ten,fbs,38,Indiana,Big Ten,fbs,10
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Purdue,Big Ten,fbs,21,Michigan State,Big Ten,fbs,28
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Ole Miss,SEC,fbs,24,Vanderbilt,SEC,fbs,16
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Nebraska,Big 8,fbs,49,Iowa State,Big 8,fbs,17
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Minnesota,Big Ten,fbs,37,Ohio State,Big Ten,fbs,41
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,,Virginia,ACC,fbs,16,Louisville,FBS Independents,fbs,15
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,,SMU,Southwest,fbs,35,North Texas,,,9
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,,Oregon,Pac-10,fbs,52,Long Beach State,Big West,fbs,10
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,,South Carolina,FBS Independents,fbs,10,NC State,ACC,fbs,20
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,,Navy,FBS Independents,fbs,20,James Madison,,,24
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,,Arizona,Pac-10,fbs,38,Pacific,Big West,fbs,14
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,,Penn State,FBS Independents,fbs,16,Alabama,SEC,fbs,17
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Missouri,Big 8,fbs,30,Oklahoma State,Big 8,fbs,31
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,California,Pac-10,fbs,14,Oregon State,Pac-10,fbs,25
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,San José State,Big West,fbs,34,New Mexico State,Big West,fbs,6
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Memphis,FBS Independents,fbs,7,Southern Mississippi,FBS Independents,fbs,31
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Syracuse,FBS Independents,fbs,18,East Carolina,FBS Independents,fbs,16
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Kent State,Mid-American,fbs,42,Toledo,Mid-American,fbs,47
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,UCLA,Pac-10,fbs,27,Washington,Pac-10,fbs,28
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Boston College,FBS Independents,fbs,30,West Virginia,FBS Independents,fbs,44
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Clemson,ACC,fbs,44,Wake Forest,ACC,fbs,10
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Baylor,Southwest,fbs,27,TCU,Southwest,fbs,9
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Auburn,SEC,fbs,14,Mississippi State,SEC,fbs,0
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Army,FBS Independents,fbs,35,Rutgers,FBS Independents,fbs,14
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Arizona State,Pac-10,fbs,44,Washington State,Pac-10,fbs,39
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Oklahoma,Big 8,fbs,3,Colorado,Big 8,fbs,20
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,New Mexico,Western Athletic,fbs,23,Wyoming,Western Athletic,fbs,24
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Western Michigan,Mid-American,fbs,28,Ohio,Mid-American,fbs,13
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Virginia Tech,FBS Independents,fbs,30,Tulane,FBS Independents,fbs,13
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Rice,Southwest,fbs,7,Texas A&M,Southwest,fbs,45
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,LSU,SEC,fbs,39,Tennessee,SEC,fbs,45
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,USC,Pac-10,fbs,19,Stanford,Pac-10,fbs,0
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,UTEP,Western Athletic,fbs,31,San Diego State,Western Athletic,fbs,34
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Temple,FBS Independents,fbs,17,Northern Illinois,FBS Independents,fbs,20
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Miami (OH),Mid-American,fbs,17,Bowling Green,Mid-American,fbs,13
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Kansas State,Big 8,fbs,16,Kansas,Big 8,fbs,21
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Northwestern,Big Ten,fbs,22,Iowa,Big Ten,fbs,35
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Hawai'i,Western Athletic,fbs,56,BYU,Western Athletic,fbs,14
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Fresno State,Big West,fbs,31,UNLV,Big West,fbs,17
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Florida State,FBS Independents,fbs,24,Miami,FBS Independents,fbs,10
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Duke,ACC,fbs,30,Georgia Tech,ACC,fbs,19
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Utah,Western Athletic,fbs,10,Colorado State,Western Athletic,fbs,50
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Central Michigan,Mid-American,fbs,24,Eastern Michigan,Mid-American,fbs,9
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Arkansas,Southwest,fbs,45,Houston,Southwest,fbs,39
1989,9,regular,1989-10-28T00:00:00.000Z,true,false,true,Akron,FBS Independents,fbs,31,Cincinnati,FBS Independents,fbs,0
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Colorado,Big 8,fbs,27,Nebraska,Big 8,fbs,21
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Washington,Pac-10,fbs,32,Arizona State,Pac-10,fbs,34
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,California,Pac-10,fbs,29,Arizona,Pac-10,fbs,28
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Central Michigan,Mid-American,fbs,13,Ball State,Mid-American,fbs,13
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,North Carolina,ACC,fbs,3,Clemson,ACC,fbs,35
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Wake Forest,ACC,fbs,35,Duke,ACC,fbs,52
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Florida State,FBS Independents,fbs,35,South Carolina,FBS Independents,fbs,10
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Fresno State,Big West,fbs,31,San José State,Big West,fbs,30
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Hawai'i,Western Athletic,fbs,26,UTEP,Western Athletic,fbs,7
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Iowa State,Big 8,fbs,36,Kansas State,Big 8,fbs,11
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Miami,FBS Independents,fbs,40,East Carolina,FBS Independents,fbs,10
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Minnesota,Big Ten,fbs,24,Wisconsin,Big Ten,fbs,22
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,San Diego State,Western Athletic,fbs,45,New Mexico,Western Athletic,fbs,28
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Stanford,Pac-10,fbs,17,UCLA,Pac-10,fbs,14
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Syracuse,FBS Independents,fbs,23,Boston College,FBS Independents,fbs,11
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Texas A&M,Southwest,fbs,63,SMU,Southwest,fbs,14
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Texas,Southwest,fbs,17,Texas Tech,Southwest,fbs,24
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Pacific,Big West,fbs,10,Utah State,Big West,fbs,38
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,,Virginia Tech,FBS Independents,fbs,18,Vanderbilt,SEC,fbs,0
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,,Louisville,FBS Independents,fbs,55,Western Kentucky,,,7
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,,Louisiana Tech,FBS Independents,fbs,24,Louisiana Monroe,,,6
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,,Kentucky,SEC,fbs,31,Cincinnati,FBS Independents,fbs,0
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,,Georgia Tech,ACC,fbs,34,Western Carolina,,,7
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,,Georgia,SEC,fbs,37,Temple,FBS Independents,fbs,10
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,,BYU,Western Athletic,fbs,45,Oregon,Pac-10,fbs,41
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,,Akron,FBS Independents,fbs,52,Northern Arizona,,,7
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,,Air Force,Western Athletic,fbs,29,Army,FBS Independents,fbs,3
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Alabama,SEC,fbs,23,Mississippi State,SEC,fbs,10
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Rice,Southwest,fbs,17,Arkansas,Southwest,fbs,38
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Auburn,SEC,fbs,10,Florida,SEC,fbs,7
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Bowling Green,Mid-American,fbs,51,Kent State,Mid-American,fbs,28
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Cal State Fullerton,Big West,fbs,45,New Mexico State,Big West,fbs,10
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Eastern Michigan,Mid-American,fbs,20,Miami (OH),Mid-American,fbs,7
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,TCU,Southwest,fbs,10,Houston,Southwest,fbs,55
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Iowa,Big Ten,fbs,7,Illinois,Big Ten,fbs,31
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Ole Miss,SEC,fbs,30,LSU,SEC,fbs,35
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Michigan,Big Ten,fbs,42,Purdue,Big Ten,fbs,27
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Indiana,Big Ten,fbs,20,Michigan State,Big Ten,fbs,51
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,UNLV,Big West,fbs,43,Long Beach State,Big West,fbs,21
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Northern Illinois,FBS Independents,fbs,23,Louisiana,FBS Independents,fbs,20
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Notre Dame,FBS Independents,fbs,41,Navy,FBS Independents,fbs,0
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Northwestern,Big Ten,fbs,27,Ohio State,Big Ten,fbs,52
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Oklahoma,Big 8,fbs,52,Missouri,Big 8,fbs,14
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Kansas,Big 8,fbs,24,Oklahoma State,Big 8,fbs,37
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Penn State,FBS Independents,fbs,19,West Virginia,FBS Independents,fbs,9
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,USC,Pac-10,fbs,48,Oregon State,Pac-10,fbs,6
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Toledo,Mid-American,fbs,19,Western Michigan,Mid-American,fbs,18
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Tulane,FBS Independents,fbs,38,Memphis,FBS Independents,fbs,34
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,NC State,ACC,fbs,9,Virginia,ACC,fbs,20
1989,10,regular,1989-11-04T00:00:00.000Z,true,false,true,Wyoming,Western Athletic,fbs,56,Colorado State,Western Athletic,fbs,35
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Texas Tech,Southwest,fbs,37,TCU,Southwest,fbs,7
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Navy,FBS Independents,fbs,17,Syracuse,FBS Independents,fbs,38
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Arizona,Pac-10,fbs,3,USC,Pac-10,fbs,24
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,San Diego State,Western Athletic,fbs,27,Wyoming,Western Athletic,fbs,17
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Purdue,Big Ten,fbs,46,Northwestern,Big Ten,fbs,15
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,UCLA,Pac-10,fbs,20,Oregon,Pac-10,fbs,38
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Oklahoma,Big 8,fbs,42,Kansas State,Big 8,fbs,19
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Oregon State,Pac-10,fbs,14,Washington,Pac-10,fbs,51
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Utah,Western Athletic,fbs,41,New Mexico,Western Athletic,fbs,39
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Nebraska,Big 8,fbs,51,Kansas,Big 8,fbs,14
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Utah State,Big West,fbs,7,San José State,Big West,fbs,33
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Ohio State,Big Ten,fbs,28,Iowa,Big Ten,fbs,0
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Michigan State,Big Ten,fbs,21,Minnesota,Big Ten,fbs,7
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Illinois,Big Ten,fbs,10,Michigan,Big Ten,fbs,24
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Kent State,Mid-American,fbs,13,Miami (OH),Mid-American,fbs,15
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Vanderbilt,SEC,fbs,11,Kentucky,SEC,fbs,15
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Houston,Southwest,fbs,47,Texas,Southwest,fbs,9
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,New Mexico State,Big West,fbs,5,Fresno State,Big West,fbs,45
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,East Carolina,FBS Independents,fbs,31,Temple,FBS Independents,fbs,24
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Duke,ACC,fbs,35,NC State,ACC,fbs,26
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,UTEP,Western Athletic,fbs,0,Colorado State,Western Athletic,fbs,52
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Central Michigan,Mid-American,fbs,24,Ohio,Mid-American,fbs,15
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,California,Pac-10,fbs,38,Washington State,Pac-10,fbs,26
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Cal State Fullerton,Big West,fbs,31,Long Beach State,Big West,fbs,13
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Army,FBS Independents,fbs,17,Boston College,FBS Independents,fbs,24
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Ball State,Mid-American,fbs,23,Eastern Michigan,Mid-American,fbs,17
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Arkansas,Southwest,fbs,19,Baylor,Southwest,fbs,10
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,LSU,SEC,fbs,16,Alabama,SEC,fbs,32
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Arizona State,Pac-10,fbs,30,Stanford,Pac-10,fbs,22
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Western Michigan,Mid-American,fbs,30,Bowling Green,Mid-American,fbs,31
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,BYU,Western Athletic,fbs,44,Air Force,Western Athletic,fbs,35
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Pittsburgh,FBS Independents,fbs,3,Miami,FBS Independents,fbs,24
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Memphis,FBS Independents,fbs,10,Louisville,FBS Independents,fbs,40
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Missouri,Big 8,fbs,21,Iowa State,Big 8,fbs,35
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Wisconsin,Big Ten,fbs,17,Indiana,Big Ten,fbs,45
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Georgia,SEC,fbs,17,Florida,SEC,fbs,10
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,Oklahoma State,Big 8,fbs,17,Colorado,Big 8,fbs,41
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,,Cincinnati,FBS Independents,fbs,10,Morehead State,,,13
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,,Mississippi State,SEC,fbs,27,Tulane,FBS Independents,fbs,7
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,,Louisiana,FBS Independents,fbs,42,Lamar,,,33
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,,Hawai'i,Western Athletic,fbs,34,Pacific,Big West,fbs,26
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,,Auburn,SEC,fbs,38,Louisiana Tech,FBS Independents,fbs,23
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,,Wake Forest,ACC,fbs,29,Tulsa,FBS Independents,fbs,17
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,,Virginia,ACC,fbs,32,Virginia Tech,FBS Independents,fbs,25
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,,Tennessee,SEC,fbs,52,Akron,FBS Independents,fbs,9
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,,North Carolina,ACC,fbs,20,South Carolina,FBS Independents,fbs,27
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,,Penn State,FBS Independents,fbs,13,Maryland,ACC,fbs,13
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,,Notre Dame,FBS Independents,fbs,59,SMU,Southwest,fbs,6
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,,Northern Illinois,FBS Independents,fbs,39,Toledo,Mid-American,fbs,27
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,,Nevada,,,45,UNLV,Big West,fbs,7
1989,11,regular,1989-11-11T00:00:00.000Z,true,false,true,West Virginia,FBS Independents,fbs,21,Rutgers,FBS Independents,fbs,20
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,North Carolina,ACC,fbs,0,Duke,ACC,fbs,41
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,,South Carolina,FBS Independents,fbs,0,Clemson,ACC,fbs,45
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,,Delaware,,,10,Navy,FBS Independents,fbs,9
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,,Louisiana,FBS Independents,fbs,29,Arkansas State,,,28
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,,Miami,FBS Independents,fbs,42,San Diego State,Western Athletic,fbs,6
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,,New Mexico,Western Athletic,fbs,45,Fresno State,Big West,fbs,22
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,,Vanderbilt,SEC,fbs,13,Tulane,FBS Independents,fbs,37
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,,Tulsa,FBS Independents,fbs,45,Bowling Green,Mid-American,fbs,10
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,,NC State,ACC,fbs,23,Virginia Tech,FBS Independents,fbs,25
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Miami (OH),Mid-American,fbs,7,Western Michigan,Mid-American,fbs,14
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Maryland,ACC,fbs,21,Virginia,ACC,fbs,48
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Toledo,Mid-American,fbs,29,Central Michigan,Mid-American,fbs,6
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,SMU,Southwest,fbs,24,Texas Tech,Southwest,fbs,48
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Texas,Southwest,fbs,31,TCU,Southwest,fbs,17
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Tennessee,SEC,fbs,33,Ole Miss,SEC,fbs,21
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Temple,FBS Independents,fbs,36,Rutgers,FBS Independents,fbs,33
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Pittsburgh,FBS Independents,fbs,47,East Carolina,FBS Independents,fbs,42
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,New Mexico State,Big West,fbs,10,Pacific,Big West,fbs,14
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Oregon,Pac-10,fbs,30,Oregon State,Pac-10,fbs,21
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Ohio State,Big Ten,fbs,42,Wisconsin,Big Ten,fbs,22
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Cincinnati,FBS Independents,fbs,3,Northern Illinois,FBS Independents,fbs,56
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Nebraska,Big 8,fbs,42,Oklahoma,Big 8,fbs,25
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Michigan State,Big Ten,fbs,76,Northwestern,Big Ten,fbs,14
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Oklahoma State,Big 8,fbs,21,Iowa State,Big 8,fbs,31
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Georgia Tech,ACC,fbs,43,Wake Forest,ACC,fbs,14
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Florida State,FBS Independents,fbs,57,Memphis,FBS Independents,fbs,20
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,San José State,Big West,fbs,14,Cal State Fullerton,Big West,fbs,28
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Stanford,Pac-10,fbs,24,California,Pac-10,fbs,14
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Ohio,Mid-American,fbs,14,Ball State,Mid-American,fbs,33
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Georgia,SEC,fbs,3,Auburn,SEC,fbs,20
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,BYU,Western Athletic,fbs,70,Utah,Western Athletic,fbs,31
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Kansas State,Big 8,fbs,11,Colorado,Big 8,fbs,59
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Florida,SEC,fbs,38,Kentucky,SEC,fbs,28
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Illinois,Big Ten,fbs,41,Indiana,Big Ten,fbs,28
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Purdue,Big Ten,fbs,0,Iowa,Big Ten,fbs,24
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Missouri,Big 8,fbs,44,Kansas,Big 8,fbs,46
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,LSU,SEC,fbs,44,Mississippi State,SEC,fbs,20
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Boston College,FBS Independents,fbs,22,Louisville,FBS Independents,fbs,36
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Minnesota,Big Ten,fbs,15,Michigan,Big Ten,fbs,49
1989,12,regular,1989-11-18T00:00:00.000Z,true,false,true,Penn State,FBS Independents,fbs,23,Notre Dame,FBS Independents,fbs,34
